;Subject;Test;FCz;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz Oz;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 O1;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;PO8 PO8;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 O2;O2 PO7;O2 PO3;O2 PO4;PO7 PO7;PO7 PO3;PO7 PO4;PO3 PO3;PO3 PO4;PO4 PO4
0;S1;Resting Open;1.0;0.17041760440110026;0.15528882220555137;0.15828957239309827;0.15491372843210802;0.20292573143285822;0.14753688422105526;0.1714178544636159;1.0;0.49312328082020507;0.3697174293573393;0.4008502125531383;0.4148537134283571;0.4832458114528632;0.49912478119529885;1.0;0.5393848462115529;0.30982745686421603;0.32295573893473367;0.557889472368092;0.39522380595148787;1.0;0.24568642160540136;0.27369342335583896;0.45111277819454865;0.3024506126531633;1.0;0.4237309327331833;0.3218304576144036;0.48612153038259565;1.0;0.3285821455363841;0.5353838459614904;1.0;0.46774193548387094;1.0
0;S2;Resting Open;1.0;0.12978244561140284;0.12953238309577395;0.12003000750187547;0.14603650912728183;0.15703925981495373;0.12765691422855713;0.1364091022755689;1.0;0.9402350587646912;0.581020255063766;0.5698924731182796;0.44973743435858965;0.7024256064016005;0.42410602650662665;1.0;0.5938984746186546;0.5622655663915979;0.44436109027256815;0.7090522630657664;0.42010502625656415;1.0;0.4008502125531383;0.32170542635658916;0.5465116279069767;0.30420105026256566;1.0;0.7291822955738935;0.5697674418604651;0.6039009752438109;1.0;0.45173793448362093;0.5753938484621155;1.0;0.46986746686671665;1.0
0;S3;Resting Open;1.0;0.14291072768192048;0.13953488372093023;0.13478369592398098;0.14966241560390098;0.14353588397099276;0.11852963240810202;0.1350337584396099;1.0;0.4708677169292323;0.3862215553888472;0.5445111277819454;0.32620655163790946;0.404351087771943;0.4584896224056014;1.0;0.4054763690922731;0.3547136784196049;0.24343585896474118;0.3724681170292573;0.32295573893473367;1.0;0.28419604901225304;0.2010502625656414;0.3290822705676419;0.26744186046511625;1.0;0.3744686171542886;0.32845711427856966;0.49987496874218557;1.0;0.2161790447611903;0.3542135533883471;1.0;0.34783695923980995;1.0
0;S7;Resting Open;1.0;0.13190797699424855;0.11602900725181295;0.11040260065016254;0.13928482120530133;0.14466116529132284;0.09477369342335584;0.1207801950487622;1.0;0.5988997249312328;0.5468867216804201;0.5868967241810452;0.416479119779945;0.4711177794448612;0.49637409352338085;1.0;0.6474118529632408;0.460865216304076;0.3250812703175794;0.486496624156039;0.42360590147536886;1.0;0.4111027756939235;0.29044761190297574;0.5002500625156289;0.38097024256064016;1.0;0.5771442860715179;0.397474368592148;0.5556389097274319;1.0;0.3080770192548137;0.49687421855463865;1.0;0.44486121530382594;1.0
0;S10;Resting Open;1.0;0.10615153788447111;0.1054013503375844;0.10115028757189297;0.11127781945486372;0.12515628907226806;0.09564891222805702;0.10502625656414104;1.0;0.6669167291822956;0.4932483120780195;0.5878969742435609;0.3992248062015504;0.5718929732433108;0.5658914728682171;1.0;0.7085521380345087;0.40497624406101523;0.29907476869217303;0.7188047011752938;0.41260315078769694;1.0;0.3094523630907727;0.24268567141785446;0.618779694923731;0.3115778944736184;1.0;0.6020255063765941;0.3635908977244311;0.7121780445111278;1.0;0.2639409852463116;0.5240060015003751;1.0;0.37759439859964994;1.0
0;S13;Resting Open;1.0;0.15841460365091273;0.15191297824456115;0.1390347586896724;0.15378844711177794;0.15191297824456115;0.1331582895723931;0.14316079019754938;1.0;0.5577644411102776;0.42385596399099773;0.5528882220555139;0.3743435858964741;0.4134783695923981;0.48687171792948236;1.0;0.6211552888222055;0.40710177544386095;0.2870717679419855;0.49024756189047264;0.3682170542635659;1.0;0.31945486371592896;0.23230807701925482;0.4386096524131033;0.2881970492623156;1.0;0.5398849712428107;0.3612153038259565;0.6424106026506626;1.0;0.27994498624656167;0.5248812203050762;1.0;0.40922730682670666;1.0
0;S14;Resting Open;1.0;0.1342835708927232;0.13303325831457866;0.10802700675168792;0.13515878969742437;0.14816204051012752;0.11327831957989497;0.11790447611902975;1.0;0.38897224306076517;0.22405601400350086;0.4257314328582146;0.33083270817704424;0.32958239559889974;0.38697174293573394;1.0;0.35521380345086273;0.31882970742685673;0.25893973493373346;0.39722430607651915;0.2926981745436359;1.0;0.18904726181545387;0.1622905726431608;0.2436859214803701;0.17229307326831708;1.0;0.4629907476869217;0.2625656414103526;0.4118529632408102;1.0;0.21680420105026257;0.34508627156789196;1.0;0.30420105026256566;1.0
0;S18;Resting Open;1.0;0.1695423855963991;0.16404101025256315;0.1485371342835709;0.17354338584646162;0.17504376094023505;0.12678169542385595;0.1342835708927232;1.0;0.6635408852213053;0.474368592148037;0.570017504376094;0.39509877469367344;0.486496624156039;0.3704676169042261;1.0;0.6290322580645161;0.4628657164291073;0.3130782695673918;0.5271317829457365;0.3062015503875969;1.0;0.3412103025756439;0.24431107776944236;0.4458614653663416;0.2358089522380595;1.0;0.5705176294073518;0.3654663665916479;0.45323830957739436;1.0;0.2569392348087022;0.44623655913978494;1.0;0.3314578644661165;1.0
0;S21;Resting Open;1.0;0.12415603900975244;0.11015253813453363;0.11415353838459615;0.13240810202550637;0.12840710177544387;0.09739934983745936;0.10840210052513129;1.0;0.4418604651162791;0.4494873718429607;0.5231307826956739;0.3312078019504876;0.3818454613653413;0.3738434608652163;1.0;0.45986496624156037;0.34046011502875717;0.24268567141785446;0.32295573893473367;0.2786946736684171;1.0;0.328832208052013;0.2226806701675419;0.3488372093023256;0.2528132033008252;1.0;0.40335083770942737;0.31745436359089774;0.41597899474868716;1.0;0.23005751437859465;0.3108277069267317;1.0;0.3427106776694174;1.0
0;S22;Resting Open;1.0;0.19529882470617654;0.18904726181545387;0.20292573143285822;0.19517379344836208;0.20855213803450862;0.1520380095023756;0.15153788447111777;1.0;0.629282320580145;0.5186296574143536;0.6085271317829457;0.45836459114778694;0.4293573393348337;0.47274318579644914;1.0;0.5910227556889223;0.474368592148037;0.3733433358339585;0.43560890222555637;0.3927231807951988;1.0;0.415103775943986;0.33083270817704424;0.383970992748187;0.3232058014503626;1.0;0.5530132533133283;0.3779694923730933;0.5127531882970743;1.0;0.3077019254813703;0.41197799449862466;1.0;0.40772693173293323;1.0
