;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S3;Resting Open;0.015262071;0.016681236;0.034593067;0.050883401;0.018358923;0.019587171;0.036547835;0.058894049;0.018410833;0.017365481;0.041214861;0.062006981;0.015415796;0.018623277;0.036382134;0.053581231;0.018375503;0.020973533;0.050887213;0.065487448;0.017590264;0.019693105;0.038641854;0.051355996;0.012935776;0.017323512;0.038573694;0.052872936;-4.24005;-6.54137;-1.04053;12.5026
S6;Resting Open;0.008546755;0.014735703;0.070658927;0.022947303;0.008341649;0.01488573;0.076191851;0.026279047;0.008179694;0.015166092;0.085882618;0.037296272;0.007656328;0.014504116;0.092735693;0.026191696;0.007088038;0.01304691;0.128765196;0.033214702;0.007936909;0.013910443;0.067897938;0.018487639;0.006340676;0.012510271;0.073520257;0.01525102;-8.74344;-9.73565;9.68018;-2.22587
S7;Resting Open;0.021631958;0.028018275;0.03841667;0.022155952;0.017651658;0.029685408;0.040016309;0.023536836;0.018525637;0.029806465;0.044751222;0.024531252;0.021845666;0.035731782;0.046162057;0.023916554;0.019446456;0.033335832;0.057023813;0.028721709;0.049367231;0.038666333;0.034994656;0.019456925;0.038964194;0.033091573;0.037248068;0.021496857;0.963296;3.42504;-0.295853;-3.04911
S10;Resting Open;0.005549823;0.012721171;0.08927234;0.012760997;0.005553831;0.011426415;0.093071226;0.012232643;0.005603374;0.011231464;0.099069063;0.012548597;0.005547611;0.01336491;0.102118663;0.013942746;0.005719847;0.014565158;0.127551561;0.015864259;0.005551476;0.011289234;0.0919942;0.011101346;0.005733815;0.0128981;0.099646177;0.011914599;-9.80919;-10.878;13.4542;-7.96196
S13;Resting Open;0.026891663;0.029126025;0.024340954;0.05017243;0.026602498;0.027196294;0.024619452;0.050435692;0.027297814;0.027050785;0.025723635;0.055336291;0.025655207;0.028693453;0.025280203;0.05647977;0.026172339;0.026965938;0.023392709;0.055121543;0.026571927;0.023732481;0.019988984;0.040444696;0.0260972;0.025795052;0.021377183;0.046765569;0.7448;-0.58133;-4.78362;9.75939
S14;Resting Open;0.014397188;0.016674321;0.068808211;0.016973634;0.01613691;0.016230966;0.076058145;0.0191452;0.017307829;0.019756632;0.093542342;0.036320974;0.014588955;0.017936798;0.072158824;0.016456529;0.014351976;0.02062506;0.079924461;0.017698967;0.013393075;0.015815868;0.07884264;0.019869762;0.013620614;0.016339868;0.085581483;0.017603747;-5.14848;-7.24926;8.50994;-4.5425
S15;Resting Open;0.004492372;0.010219933;0.095711089;0.015886045;0.00505393;0.011667085;0.118819854;0.01787766;0.004952979;0.011686202;0.119202792;0.016896916;0.004275102;0.010826508;0.090435342;0.015168592;0.004646623;0.012558586;0.097947492;0.015851167;0.004382019;0.010203681;0.095385284;0.013531659;0.003563339;0.009744745;0.077391355;0.012871544;-10.3826;-11.9649;13.5732;-6.78232
S16;Resting Open;0.018132716;0.022059064;0.07140498;0.022981415;0.018648165;0.021418712;0.071081366;0.025044447;0.017801854;0.022172886;0.061741799;0.022935389;0.016260783;0.020742377;0.070247886;0.021596033;0.015280317;0.020568273;0.067373182;0.022188975;0.013520736;0.016254191;0.075978183;0.01792901;0.012837233;0.016985389;0.08934799;0.019101747;-4.5335;-5.51358;6.93224;-3.8338
S18;Resting Open;0.018743627;0.03327062;0.035703177;0.032399878;0.015141944;0.03644078;0.038279791;0.036290258;0.01556389;0.041803872;0.048786004;0.040905677;0.022475719;0.036690279;0.03442728;0.034410716;0.017864798;0.033434789;0.040657127;0.037900037;0.0150235;0.03527331;0.040231548;0.032774819;0.017206082;0.031524219;0.036792684;0.033412146;-3.83345;5.47155;-1.02322;2.61545
S19;Resting Open;0.012560379;0.028016371;0.064792631;0.015759287;0.01405708;0.030999572;0.067428135;0.017304209;0.015462651;0.03362063;0.065747965;0.022877147;0.01164485;0.02687243;0.062844657;0.015098253;0.017990217;0.035225066;0.081904594;0.020289809;0.013075147;0.03435789;0.085457781;0.020660612;0.010291151;0.02755393;0.069090649;0.014982833;-5.77533;2.19346;6.60495;-5.52214
S22;Resting Open;0.014496297;0.016619548;0.039696008;0.054360523;0.014014685;0.016670157;0.041357188;0.054610569;0.013868098;0.016093969;0.039776818;0.053541748;0.01228927;0.016928062;0.043592666;0.053933418;0.012174709;0.018869477;0.040718752;0.053387679;0.013646959;0.015229665;0.03932469;0.052875776;0.012444041;0.015863728;0.046722608;0.054232568;-5.93512;-7.95393;-0.482796;11.4954
S24;Resting Open;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-8.63528;-14.0977;15.8275;-10.4859
S2;Color;0.029578522;0.039533759;0.028390795;0.030216218;0.029585206;0.039377945;0.028343222;0.03049644;0.029448596;0.039048277;0.028861196;0.033297501;0.030436763;0.039830365;0.027925375;0.027078919;0.028799687;0.039835776;0.02957978;0.027058991;0.027036378;0.036795303;0.02680996;0.026112049;0.024987769;0.03547177;0.026011649;0.022563762;1.78773;7.67424;-3.71726;-0.820558
S3;Color;0.050377211;0.028484111;0.011854209;0.030392043;0.049998209;0.028850064;0.012166139;0.032973715;0.048191944;0.028841089;0.012454791;0.039406358;0.047620213;0.02779646;0.011704937;0.030363963;0.046352885;0.028074025;0.01231803;0.033208797;0.042096778;0.02583386;0.010801403;0.0269266;0.041783415;0.025221476;0.011338447;0.026789865;10.922;-0.137132;-7.62184;0.660752
S6;Color;0.017951252;0.02929515;0.034027666;0.048704131;0.016567021;0.027896778;0.035987645;0.064896609;0.017491295;0.027873565;0.037348129;0.086864576;0.01577385;0.02771005;0.037197313;0.056265447;0.014655506;0.024376096;0.041623692;0.042692148;0.013835485;0.022105724;0.034040269;0.027933098;0.012996674;0.020331135;0.034276025;0.021307596;-4.76328;-1.5026;-1.74504;8.64992
S7;Color;0.052700102;0.037899928;0.016188255;0.02143365;0.04844277;0.037297853;0.016471592;0.022448695;0.048985548;0.038482128;0.017352333;0.023756857;0.051880818;0.038889385;0.015969939;0.023029355;0.048993481;0.042094313;0.017091696;0.024370231;0.039714696;0.033488569;0.014400599;0.017134339;0.042253037;0.037474569;0.014210859;0.017314637;11.3896;7.24609;-6.61861;-4.03849
S10;Color;0.045553258;0.039557274;0.018631178;0.016249131;0.043343012;0.039257274;0.01878585;0.016205553;0.042887683;0.038347614;0.019766457;0.016266109;0.047789898;0.038572988;0.020041814;0.017647697;0.050535075;0.04092788;0.023384132;0.020064942;0.043038987;0.038586422;0.017950656;0.015244573;0.042807928;0.036270372;0.018887557;0.015675508;10.1888;7.82902;-5.76347;-6.1317
S13;Color;0.031526103;0.031459462;0.020249543;0.047373161;0.030217955;0.029767724;0.020503272;0.045511186;0.031908603;0.029615283;0.021430145;0.049833309;0.030547875;0.030919339;0.022061325;0.052869829;0.029177163;0.03031679;0.020481377;0.052876674;0.024526152;0.02478892;0.014969077;0.034808403;0.026399279;0.027685415;0.017835239;0.041783204;2.10369;1.0465;-5.73318;7.74645
S14;Color;0.022491351;0.018692447;0.044127999;0.044613168;0.021374783;0.018344966;0.051508086;0.055220454;0.024137917;0.019209267;0.043963677;0.057181162;0.023305796;0.021622908;0.054020041;0.060924744;0.025042575;0.021138914;0.05878298;0.072327006;0.018352173;0.014474347;0.027014777;0.025974851;0.018074613;0.014548925;0.028937714;0.027994422;-1.61422;-6.75645;0.110769;8.64943
S15;Color;0.053754761;0.02415937;0.029571842;0.015766516;0.058074429;0.025873313;0.03332297;0.017483835;0.059845548;0.026624571;0.033067986;0.017167239;0.05153007;0.023481668;0.030559053;0.016079068;0.045994202;0.022567409;0.034197908;0.016422014;0.038338814;0.018906312;0.030599555;0.012937453;0.035479264;0.017818526;0.03062657;0.013241866;12.0878;-3.5605;-2.84878;-6.72685
S16;Color;0.056385433;0.040312127;0.015248014;0.020370994;0.050328373;0.034884942;0.014925138;0.021954141;0.050003069;0.035368454;0.014615705;0.022010479;0.051589613;0.036279717;0.01435877;0.019842119;0.05061685;0.034772967;0.013770588;0.022891944;0.042106273;0.029406118;0.013112343;0.016937005;0.049985753;0.031756989;0.01431644;0.017285067;12.7035;4.93572;-7.00276;-4.56325
S18;Color;0.023741885;0.024900338;0.035536448;0.038747934;0.025150098;0.026431869;0.038281699;0.046893482;0.024674664;0.028823146;0.040020303;0.054722272;0.025224414;0.02391059;0.033925864;0.042719352;0.02444148;0.024434059;0.034427059;0.046371827;0.020792909;0.022800024;0.041101943;0.035278767;0.019820498;0.020677986;0.032230516;0.03200161;-0.815719;-2.30066;-1.61699;5.70492
S19;Color;0.017777103;0.037371165;0.044537198;0.024160653;0.019387287;0.038801259;0.051514149;0.025494225;0.020849362;0.039708175;0.055818321;0.033640423;0.017556822;0.035802954;0.039789258;0.022555694;0.018262803;0.039044271;0.045573868;0.024469389;0.017865486;0.041919984;0.056128924;0.025915728;0.014496487;0.031010904;0.034670858;0.020069585;-3.53304;6.98322;0.929062;-2.24377
S22;Color;0.035748486;0.025565093;0.011851294;0.051342851;0.035394138;0.025101135;0.012553945;0.052045376;0.035651026;0.024639355;0.012313623;0.053844306;0.033707827;0.024893483;0.011790086;0.050171606;0.032402398;0.024518246;0.011019933;0.048410174;0.030753709;0.023864943;0.011761108;0.05071523;0.029375186;0.023421272;0.012319931;0.049592303;4.17864;-2.28054;-7.58206;10.0456
S24;Color;0.02284065;0.028554091;0.040954831;0.023794227;0.022420564;0.029840917;0.042417915;0.034262775;0.023836744;0.031677767;0.047318639;0.034146436;0.023461389;0.030093585;0.051602536;0.029676201;0.023393764;0.032008885;0.05587416;0.028728977;0.0197222;0.026703102;0.040482595;0.020023731;0.021966357;0.030201468;0.073268671;0.022712113;-1.25618;1.49276;1.36881;-1.18948
