;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S13;Resting Open;0.026891663;0.029126025;0.024340954;0.05017243;0.026602498;0.027196294;0.024619452;0.050435692;0.027297814;0.027050785;0.025723635;0.055336291;0.025655207;0.028693453;0.025280203;0.05647977;0.026172339;0.026965938;0.023392709;0.055121543;0.026571927;0.023732481;0.019988984;0.040444696;0.0260972;0.025795052;0.021377183;0.046765569;0.216995;-1.66504;-4.17064;10.5936
S15;Resting Open;0.004492372;0.010219933;0.095711089;0.015886045;0.00505393;0.011667085;0.118819854;0.01787766;0.004952979;0.011686202;0.119202792;0.016896916;0.004275102;0.010826508;0.090435342;0.015168592;0.004646623;0.012558586;0.097947492;0.015851167;0.004382019;0.010203681;0.095385284;0.013531659;0.003563339;0.009744745;0.077391355;0.012871544;-11.0155;-12.9452;14.1855;-6.86105
S16;Resting Open;0.018132716;0.022059064;0.07140498;0.022981415;0.018648165;0.021418712;0.071081366;0.025044447;0.017801854;0.022172886;0.061741799;0.022935389;0.016260783;0.020742377;0.070247886;0.021596033;0.015280317;0.020568273;0.067373182;0.022188975;0.013520736;0.016254191;0.075978183;0.01792901;0.012837233;0.016985389;0.08934799;0.019101747;-5.0882;-6.56265;7.53402;-3.76963
S18;Resting Open;0.018743627;0.03327062;0.035703177;0.032399878;0.015141944;0.03644078;0.038279791;0.036290258;0.01556389;0.041803872;0.048786004;0.040905677;0.022475719;0.036690279;0.03442728;0.034410716;0.017864798;0.033434789;0.040657127;0.037900037;0.0150235;0.03527331;0.040231548;0.032774819;0.017206082;0.031524219;0.036792684;0.033412146;-4.39664;4.32231;-0.402472;3.0347
S19;Resting Open;0.012560379;0.028016371;0.064792631;0.015759287;0.01405708;0.030999572;0.067428135;0.017304209;0.015462651;0.03362063;0.065747965;0.022877147;0.01164485;0.02687243;0.062844657;0.015098253;0.017990217;0.035225066;0.081904594;0.020289809;0.013075147;0.03435789;0.085457781;0.020660612;0.010291151;0.02755393;0.069090649;0.014982833;-6.35673;1.1136;7.24654;-5.51722
S22;Resting Open;0.014496297;0.016619548;0.039696008;0.054360523;0.014014685;0.016670157;0.041357188;0.054610569;0.013868098;0.016093969;0.039776818;0.053541748;0.01228927;0.016928062;0.043592666;0.053933418;0.012174709;0.018869477;0.040718752;0.053387679;0.013646959;0.015229665;0.03932469;0.052875776;0.012444041;0.015863728;0.046722608;0.054232568;-6.52332;-8.96477;0.131236;12.3085
S24;Resting Open;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-9.25077;-15.0595;16.5427;-10.7296
S2;Reading;0.033886868;0.037263973;0.023996543;0.0285498;0.033975519;0.037229477;0.024095765;0.028701029;0.035019173;0.037798223;0.025623438;0.031513831;0.035232147;0.038092135;0.023990743;0.028376705;0.033405084;0.037461865;0.024888551;0.029486169;0.030854942;0.033976612;0.021988697;0.024669063;0.027776735;0.033752367;0.020566027;0.022224649;3.50178;5.0786;-4.15379;-0.821771
S3;Reading;0.051763995;0.028168755;0.015187101;0.02956473;0.052952974;0.029426314;0.017943502;0.033603815;0.052451938;0.029571205;0.018430746;0.036417655;0.049346369;0.027149825;0.014493394;0.028899627;0.049229813;0.02652109;0.016413295;0.03090798;0.046063107;0.026750576;0.014397488;0.02754568;0.045156387;0.024186575;0.012544593;0.026467272;12.0286;-1.36177;-6.07616;0.54014
S7;Reading;0.051982743;0.038194242;0.013742841;0.018053791;0.051640712;0.038965149;0.014267446;0.01914912;0.053368888;0.040196142;0.015395887;0.020703905;0.055835033;0.041281195;0.01514184;0.021505172;0.051769385;0.040421158;0.016924134;0.029063715;0.043320466;0.034193199;0.013403784;0.015989617;0.045742519;0.034320998;0.013795418;0.015536283;12.5237;6.27871;-6.33018;-4.57122
