;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S18;Resting open;0.02801387;0.039960461;0.024140591;0.029599731;0.027094558;0.040961194;0.023983359;0.030963873;0.028222997;0.043154082;0.027003983;0.031842669;0.028687619;0.037597913;0.023729757;0.028588372;0.026483485;0.039960697;0.027748096;0.030299228;0.0207769;0.035334621;0.03044365;0.030492408;0.021524339;0.034163222;0.03242016;0.02958305;0.0996463;7.73039;-4.16302;1.10422
S22;Resting open;0.032799374;0.02294762;0.017165155;0.052180723;0.033127369;0.022286442;0.017073571;0.053473102;0.030504332;0.021785156;0.017064858;0.052172965;0.030808812;0.022135116;0.017861011;0.051149079;0.030928856;0.022881309;0.016649755;0.047946824;0.028783501;0.022312785;0.013997614;0.050279001;0.027307111;0.021658992;0.01546988;0.050551693;2.41054;-3.1338;-6.44747;11.6681
S23;Resting open;0.036152217;0.036769631;0.030113841;0.027959595;0.038020304;0.03607979;0.030103839;0.025091969;0.037084042;0.037140744;0.031221947;0.023734906;0.035486607;0.038364946;0.03133087;0.033697686;0.034238298;0.037016661;0.03065793;0.028822007;0.031183202;0.032164344;0.025747685;0.018597106;0.028797547;0.032457081;0.028973172;0.021362324;4.22435;5.75993;-3.50115;-1.23002
S24;Resting open;0.033494635;0.029619923;0.037587258;0.017238157;0.032714208;0.030658999;0.037255054;0.018637408;0.034022714;0.031781965;0.046944522;0.024138498;0.032073705;0.030218616;0.043042444;0.018064086;0.031966745;0.032562143;0.047533259;0.021483154;0.031430303;0.031117417;0.040381281;0.019808679;0.033377926;0.031364632;0.050441137;0.022602852;3.47506;2.68673;-0.595658;-3.93971
S2;Resting;0.010806638;0.02583712;0.068988509;0.021714245;0.010771524;0.025900471;0.069505179;0.021915892;0.009924424;0.02763586;0.079541312;0.027813538;0.010096237;0.024230606;0.072817702;0.01687808;0.009971478;0.023798524;0.083872756;0.016477497;0.010342169;0.024079758;0.073887345;0.019327818;0.011827947;0.022316702;0.076956478;0.015385235;-7.23406;-1.48338;6.47717;-4.23873
S3;Resting;0.015262071;0.016681236;0.034593067;0.050883401;0.018358923;0.019587171;0.036547835;0.058894049;0.018410833;0.017365481;0.041214861;0.062006981;0.015415796;0.018623277;0.036382134;0.053581231;0.018375503;0.020973533;0.050887213;0.065487448;0.017590264;0.019693105;0.038641854;0.051355996;0.012935776;0.017323512;0.038573694;0.052872936;-4.35517;-5.57044;-1.42109;14.1781
S6;Resting;0.008546755;0.014735703;0.070658927;0.022947303;0.008341649;0.01488573;0.076191851;0.026279047;0.008179694;0.015166092;0.085882618;0.037296272;0.007656328;0.014504116;0.092735693;0.026191696;0.007088038;0.01304691;0.128765196;0.033214702;0.007936909;0.013910443;0.067897938;0.018487639;0.006340676;0.012510271;0.073520257;0.01525102;-8.62405;-8.58139;8.55306;-1.53363
S7;Resting;0.021631958;0.028018275;0.03841667;0.022155952;0.017651658;0.029685408;0.040016309;0.023536836;0.018525637;0.029806465;0.044751222;0.024531252;0.021845666;0.035731782;0.046162057;0.023916554;0.019446456;0.033335832;0.057023813;0.028721709;0.049367231;0.038666333;0.034994656;0.019456925;0.038964194;0.033091573;0.037248068;0.021496857;0.690024;3.75379;-0.703336;-2.37521
S10;Resting;0.005549823;0.012721171;0.08927234;0.012760997;0.005553831;0.011426415;0.093071226;0.012232643;0.005603374;0.011231464;0.099069063;0.012548597;0.005547611;0.01336491;0.102118663;0.013942746;0.005719847;0.014565158;0.127551561;0.015864259;0.005551476;0.011289234;0.0919942;0.011101346;0.005733815;0.0128981;0.099646177;0.011914599;-9.62559;-9.60714;12.0057;-7.60888
S11;Resting;0.006330313;0.007662774;0.08675947;0.010578864;0.006459375;0.008060679;0.100028029;0.010762254;0.005843722;0.008324718;0.109984335;0.011396888;0.006151853;0.007490167;0.094779232;0.010886475;0.005897108;0.008100092;0.116393528;0.012883236;0.005448804;0.008125243;0.1476366;0.011246316;0.005642022;0.00727482;0.125963605;0.011520542;-9.45691;-12.7115;14.4118;-8.39606
S13;Resting;0.026891663;0.029126025;0.024340954;0.05017243;0.026602498;0.027196294;0.024619452;0.050435692;0.027297814;0.027050785;0.025723635;0.055336291;0.025655207;0.028693453;0.025280203;0.05647977;0.026172339;0.026965938;0.023392709;0.055121543;0.026571927;0.023732481;0.019988984;0.040444696;0.0260972;0.025795052;0.021377183;0.046765569;0.440071;-0.0513418;-4.86606;11.2618
S14;Resting;0.014397188;0.016674321;0.068808211;0.016973634;0.01613691;0.016230966;0.076058145;0.0191452;0.017307829;0.019756632;0.093542342;0.036320974;0.014588955;0.017936798;0.072158824;0.016456529;0.014351976;0.02062506;0.079924461;0.017698967;0.013393075;0.015815868;0.07884264;0.019869762;0.013620614;0.016339868;0.085581483;0.017603747;-5.19161;-6.22684;7.38386;-4.06166
S15;Resting;0.004492372;0.010219933;0.095711089;0.015886045;0.00505393;0.011667085;0.118819854;0.01787766;0.004952979;0.011686202;0.119202792;0.016896916;0.004275102;0.010826508;0.090435342;0.015168592;0.004646623;0.012558586;0.097947492;0.015851167;0.004382019;0.010203681;0.095385284;0.013531659;0.003563339;0.009744745;0.077391355;0.012871544;-10.1838;-10.6377;12.0729;-6.40001
S16;Resting;0.018132716;0.022059064;0.07140498;0.022981415;0.018648165;0.021418712;0.071081366;0.025044447;0.017801854;0.022172886;0.061741799;0.022935389;0.016260783;0.020742377;0.070247886;0.021596033;0.015280317;0.020568273;0.067373182;0.022188975;0.013520736;0.016254191;0.075978183;0.01792901;0.012837233;0.016985389;0.08934799;0.019101747;-4.615;-4.66019;5.94218;-3.2653
S18;Resting;0.018743627;0.03327062;0.035703177;0.032399878;0.015141944;0.03644078;0.038279791;0.036290258;0.01556389;0.041803872;0.048786004;0.040905677;0.022475719;0.036690279;0.03442728;0.034410716;0.017864798;0.033434789;0.040657127;0.037900037;0.0150235;0.03527331;0.040231548;0.032774819;0.017206082;0.031524219;0.036792684;0.033412146;-3.90069;5.57088;-1.42135;3.62227
S22;Resting;0.014496297;0.016619548;0.039696008;0.054360523;0.014014685;0.016670157;0.041357188;0.054610569;0.013868098;0.016093969;0.039776818;0.053541748;0.01228927;0.016928062;0.043592666;0.053933418;0.012174709;0.018869477;0.040718752;0.053387679;0.013646959;0.015229665;0.03932469;0.052875776;0.012444041;0.015863728;0.046722608;0.054232568;-5.94093;-6.89229;-0.894349;13.0982
S23;Resting;0.011276084;0.010652038;0.092593249;0.01426347;0.011137001;0.010340885;0.093732227;0.01355194;0.010530895;0.010764072;0.100329458;0.013033326;0.011780861;0.010867333;0.101482471;0.016960395;0.011231385;0.010145445;0.110249699;0.014372796;0.009780741;0.009702789;0.086980801;0.009769245;0.010058854;0.010434363;0.107569581;0.010931861;-7.11068;-11.0118;11.7636;-7.46328
S24;Resting;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-8.51757;-12.6224;14.3009;-10.3178
S2;Color left;0.037328622;0.036573117;0.022411265;0.036012283;0.037472247;0.036604827;0.022568303;0.036733787;0.037730945;0.036654715;0.023700095;0.044242853;0.036993296;0.035433995;0.021852328;0.02798523;0.035396318;0.034520639;0.020912534;0.026254546;0.033572222;0.033881072;0.02096777;0.029744886;0.029258403;0.030849436;0.018597364;0.021926711;4.68671;5.21716;-5.29784;1.63776
S3;Color left;0.060598639;0.03176895;0.009844905;0.022446933;0.059768785;0.031743325;0.009925244;0.023727927;0.059283793;0.030725711;0.009837791;0.025313035;0.058403035;0.031506378;0.010420443;0.023089036;0.057524257;0.031492204;0.010941708;0.025275351;0.052227445;0.02853122;0.009402541;0.020445179;0.051524121;0.028516412;0.0094956;0.020471535;15.1582;2.38053;-7.90708;-2.60846
S6;Color left;0.01871936;0.023955095;0.039488224;0.046271565;0.017012787;0.024047394;0.042043282;0.0621974;0.019509181;0.02399679;0.04556671;0.081491402;0.016472257;0.02299227;0.04474107;0.054515158;0.01477883;0.020219595;0.050586846;0.040730546;0.015561568;0.018191239;0.038551382;0.027037649;0.013512785;0.016241524;0.03739133;0.020325559;-4.40588;-3.79061;-0.670915;8.67745
S7;Color left;0.053400299;0.039908015;0.01499659;0.020353081;0.053427056;0.040360491;0.015736387;0.02279659;0.052944682;0.041146524;0.016506398;0.025538342;0.052154495;0.039381101;0.015836903;0.020947212;0.047606951;0.040313735;0.018163995;0.022980514;0.042729259;0.034537076;0.013821445;0.017802112;0.043003185;0.034538105;0.014193532;0.017031612;11.4166;7.65924;-6.66188;-3.64017
S10;Color left;0.042357972;0.038669197;0.020778864;0.017353767;0.04055842;0.037419528;0.020968256;0.016844588;0.04017996;0.036442539;0.021985596;0.017101685;0.04379026;0.038542687;0.021134549;0.018475297;0.045048684;0.039088061;0.023707306;0.021625242;0.057510551;0.041972665;0.022373013;0.016567739;0.038936231;0.036590095;0.020892981;0.016823337;8.86486;7.54957;-5.3118;-5.10605
S11;Color left;0.036984838;0.041588952;0.018242054;0.024441298;0.037084518;0.0446795;0.018346712;0.025751601;0.035287238;0.044855311;0.017855265;0.025885208;0.036203713;0.042517824;0.022298905;0.035969466;0.035967477;0.041345075;0.022407836;0.035564571;0.032322613;0.041819502;0.016768352;0.021286208;0.032350539;0.037970339;0.019274561;0.024726719;4.62517;9.97624;-5.84444;-0.200116
S13;Color left;0.027161409;0.035478589;0.024498184;0.049304742;0.027985139;0.033148343;0.023450212;0.046909207;0.027457622;0.031955651;0.021124958;0.046829503;0.025605222;0.034228554;0.026303594;0.051089203;0.023290708;0.032820557;0.023802741;0.050075754;0.021166713;0.026964985;0.01849213;0.037672146;0.022092531;0.030028942;0.021950523;0.042794252;-0.313754;3.36465;-5.02857;9.20918
S14;Color left;0.020562436;0.017127964;0.047998946;0.043079283;0.020223454;0.01868977;0.059012532;0.065144096;0.021606396;0.019760717;0.055792896;0.070852063;0.021075296;0.018520429;0.052476081;0.048334879;0.020899593;0.017809748;0.051942535;0.051396844;0.019008407;0.015162852;0.035021002;0.028715188;0.017008927;0.014539784;0.032510316;0.024107125;-2.68265;-6.42026;0.601794;8.82938
S15;Color left;0.053279594;0.026300238;0.027145578;0.01862855;0.05780257;0.028721848;0.03177934;0.020170563;0.059295882;0.028656953;0.031226105;0.01953091;0.05088672;0.025336937;0.02630353;0.019264439;0.045036203;0.023572074;0.028030424;0.019280333;0.037480552;0.020693719;0.026644108;0.015246624;0.033420375;0.019317929;0.024190987;0.014902039;10.75;-1.62353;-3.89981;-5.04285
S16;Color left;0.052184029;0.030395885;0.013428939;0.022153389;0.052684922;0.032779863;0.015630437;0.028631748;0.052548225;0.031112596;0.015433119;0.031207891;0.052093538;0.030618626;0.013148183;0.020883986;0.05409571;0.031388414;0.013774332;0.02627298;0.044560801;0.024725018;0.01186969;0.018708246;0.041128604;0.025723636;0.010913017;0.016393067;11.6786;1.65027;-7.11797;-2.55706
S18;Color left;0.018211548;0.02762369;0.035213736;0.040971158;0.01810143;0.029012036;0.039640672;0.049710979;0.018440307;0.031956398;0.045669808;0.059414793;0.017754711;0.026398852;0.034168153;0.046606848;0.017454962;0.026114591;0.03750598;0.05059675;0.016753755;0.025705266;0.040047993;0.038425365;0.014386409;0.022440048;0.031765799;0.035394215;-4.01514;-0.0429137;-1.72433;8.59575
S22;Color left;0.044270596;0.03168752;0.014116632;0.03610931;0.04190946;0.030718944;0.013932261;0.036471665;0.040278359;0.029682812;0.013439805;0.03764999;0.040533654;0.031123104;0.014257143;0.036116953;0.038446606;0.030318453;0.013820334;0.035510845;0.03532259;0.029133982;0.014027308;0.03568315;0.034257949;0.028224183;0.0154435;0.036325174;6.58286;2.05934;-6.98134;4.17759
S23;Color left;0.04928133;0.032561368;0.025744472;0.021640367;0.048732272;0.032452262;0.0254224;0.02148069;0.047043347;0.032768652;0.025735985;0.02219703;0.048183369;0.032300726;0.027439452;0.025305443;0.047026813;0.032242413;0.02948861;0.024229568;0.040930196;0.029547582;0.024020972;0.015604813;0.041856139;0.029281596;0.027295461;0.017802225;9.91506;3.02528;-4.26138;-3.52087
S24;Color left;0.023244319;0.0259258;0.036875931;0.034222944;0.023989995;0.027784611;0.045701342;0.055898446;0.025131852;0.028705017;0.046975289;0.047568923;0.022944397;0.026918678;0.042528962;0.043797204;0.02293217;0.028152939;0.037466058;0.037238872;0.020774273;0.023993191;0.038779185;0.022468795;0.021535876;0.026939821;0.058192011;0.025006875;-1.27458;-0.0592453;-0.47062;4.46176
