;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S15;Resting;0.004492372;0.010219933;0.095711089;0.015886045;0.00505393;0.011667085;0.118819854;0.01787766;0.004952979;0.011686202;0.119202792;0.016896916;0.004275102;0.010826508;0.090435342;0.015168592;0.004646623;0.012558586;0.097947492;0.015851167;0.004382019;0.010203681;0.095385284;0.013531659;0.003563339;0.009744745;0.077391355;0.012871544;-10.4657;-11.3705;11.9479;-5.80853
S16;Resting;0.018132716;0.022059064;0.07140498;0.022981415;0.018648165;0.021418712;0.071081366;0.025044447;0.017801854;0.022172886;0.061741799;0.022935389;0.016260783;0.020742377;0.070247886;0.021596033;0.015280317;0.020568273;0.067373182;0.022188975;0.013520736;0.016254191;0.075978183;0.01792901;0.012837233;0.016985389;0.08934799;0.019101747;-5.13379;-5.97458;6.06871;-1.70358
S18;Resting;0.018743627;0.03327062;0.035703177;0.032399878;0.015141944;0.03644078;0.038279791;0.036290258;0.01556389;0.041803872;0.048786004;0.040905677;0.022475719;0.036690279;0.03442728;0.034410716;0.017864798;0.033434789;0.040657127;0.037900037;0.0150235;0.03527331;0.040231548;0.032774819;0.017206082;0.031524219;0.036792684;0.033412146;-4.44873;3.34127;-1.08124;7.28371
S19;Resting;0.012560379;0.028016371;0.064792631;0.015759287;0.01405708;0.030999572;0.067428135;0.017304209;0.015462651;0.03362063;0.065747965;0.022877147;0.01164485;0.02687243;0.062844657;0.015098253;0.017990217;0.035225066;0.081904594;0.020289809;0.013075147;0.03435789;0.085457781;0.020660612;0.010291151;0.02755393;0.069090649;0.014982833;-6.27243;0.655694;5.74508;-4.04958
S21;Resting;0.021643268;0.036961362;0.028339;0.02929007;0.021345501;0.044838794;0.028931028;0.03222966;0.02134602;0.044451181;0.03531313;0.037532353;0.023075397;0.03537693;0.034141181;0.032273828;0.023787837;0.037548532;0.032360473;0.029732584;0.018125362;0.034255373;0.023136259;0.022693951;0.018928604;0.02965891;0.023950734;0.023594594;-2.74397;4.50724;-3.12906;3.22893
S23;Resting;0.011276084;0.010652038;0.092593249;0.01426347;0.011137001;0.010340885;0.093732227;0.01355194;0.010530895;0.010764072;0.100329458;0.013033326;0.011780861;0.010867333;0.101482471;0.016960395;0.011231385;0.010145445;0.110249699;0.014372796;0.009780741;0.009702789;0.086980801;0.009769245;0.010058854;0.010434363;0.107569581;0.010931861;-7.52102;-11.6985;11.7614;-7.22453
S24;Resting;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-8.86256;-13.1635;14.3478;-10.8915
S2;Image left;0.051170155;0.039256075;0.016342325;0.024103358;0.051256598;0.039323182;0.016411752;0.024663235;0.0520961;0.038960699;0.017074997;0.031428757;0.049407567;0.037552286;0.01580998;0.018352233;0.051044666;0.03760641;0.015453077;0.018290204;0.044460605;0.034620383;0.014907881;0.019386733;0.039995995;0.031300884;0.013285159;0.014155384;9.84032;4.19169;-6.12092;-2.06142
S3;Image left;0.049932301;0.044577865;0.010990333;0.023151118;0.049410441;0.045150107;0.010989364;0.025185945;0.047082758;0.042087347;0.01071829;0.026960445;0.046973818;0.042823437;0.010764478;0.021231721;0.044850725;0.042732586;0.010886325;0.020908299;0.038825758;0.036521558;0.009342037;0.018831946;0.03797817;0.036449255;0.009639413;0.017019463;8.22987;6.91986;-7.23666;-1.68057
S5;Image left;0.039457264;0.035305312;0.029049563;0.019419293;0.040013628;0.036849901;0.033060278;0.02063788;0.035790638;0.036320198;0.035283416;0.021545868;0.040405312;0.035263636;0.027951371;0.020069813;0.039927169;0.034969958;0.028055394;0.020151025;0.033263319;0.030615493;0.029796683;0.016678536;0.03121473;0.029115267;0.024290636;0.017497657;4.62253;2.45857;-3.09783;-3.18543
S7;Image left;0.05022862;0.051453838;0.011600975;0.015133305;0.048606531;0.049292106;0.012072826;0.015719977;0.048582753;0.048638868;0.012387942;0.016538501;0.050939909;0.049804207;0.01180588;0.01763567;0.050592664;0.050710919;0.01239506;0.022391961;0.038808426;0.041847719;0.010704534;0.012090706;0.044467499;0.042362247;0.010389324;0.01119442;9.41128;10.6883;-6.99323;-5.67103
S10;Image left;0.049261025;0.039900387;0.014492067;0.026889249;0.041239296;0.034908685;0.013515825;0.025675539;0.040212557;0.033856471;0.012950309;0.025288988;0.044916339;0.036565026;0.015877604;0.030790972;0.046605469;0.039195706;0.017813488;0.037816555;0.040416577;0.033801923;0.01217372;0.019493085;0.045524867;0.034276911;0.013946311;0.021067987;7.90569;3.74802;-6.39471;1.48373
S11;Image left;0.047853108;0.039623748;0.013418088;0.02207573;0.047929316;0.042002701;0.016833235;0.030294713;0.04877042;0.041030121;0.014498038;0.02738936;0.048257991;0.039970036;0.014275226;0.027032289;0.04715035;0.038850915;0.014048779;0.030238344;0.042700082;0.034733916;0.01108249;0.015676418;0.042285318;0.036521931;0.011220217;0.016973339;8.93523;5.44115;-6.55222;-0.380244
S14;Image left;0.042863094;0.029576427;0.022971939;0.026213694;0.043086721;0.0304453;0.027451362;0.036340438;0.044750015;0.031005098;0.025665646;0.04550942;0.047152881;0.034014136;0.027573654;0.031910739;0.044667734;0.031711397;0.029502385;0.036908681;0.037794655;0.026288732;0.015615185;0.017501349;0.037516175;0.025914423;0.016770486;0.016738142;7.12737;-0.0479742;-4.37048;3.0145
S15;Image left;0.055317302;0.037472067;0.012566204;0.017068798;0.06047171;0.040776365;0.014115817;0.019995117;0.062468074;0.041588719;0.015490301;0.028282272;0.052418691;0.036072462;0.012379932;0.017239711;0.046540644;0.032930268;0.012971381;0.017403645;0.039442735;0.028107986;0.011933192;0.012911124;0.035696196;0.026183186;0.011395668;0.012553244;10.5614;2.76015;-6.70535;-4.49342
S16;Image left;0.052404878;0.035897402;0.013259122;0.020158872;0.054921028;0.037005419;0.013854578;0.023837773;0.05500485;0.037970296;0.014601172;0.028982485;0.054363841;0.037731548;0.013281625;0.020001525;0.054515833;0.038546606;0.013949699;0.025715104;0.041138072;0.028543297;0.011908821;0.016838123;0.039074835;0.02984955;0.011742706;0.015910226;10.5788;3.05842;-6.64629;-2.01238
S18;Image left;0.029851222;0.031509435;0.022928976;0.040934551;0.029925898;0.033744308;0.02611305;0.046163853;0.029199133;0.034174198;0.027776448;0.053808196;0.028711099;0.030763252;0.022588325;0.043884451;0.028386635;0.029942528;0.021662765;0.040450078;0.02557141;0.029473064;0.022711502;0.028650415;0.02432195;0.02736354;0.018554973;0.024922796;0.398671;0.630471;-4.48561;9.52477
S19;Image left;0.027227911;0.044908797;0.028200524;0.019716843;0.028302643;0.046989173;0.030613229;0.021987661;0.027525504;0.046976262;0.03263236;0.030687651;0.026026535;0.043275664;0.028202412;0.018956982;0.025427325;0.046206675;0.035154367;0.021732329;0.025941461;0.046993772;0.034870976;0.021938866;0.02034271;0.039205428;0.029546752;0.016407096;-0.61725;9.03464;-2.78216;-1.91631
S21;Image left;0.035134116;0.045104568;0.022967791;0.020626365;0.037398959;0.047605652;0.023244485;0.023720091;0.038070573;0.046787918;0.024172519;0.026032669;0.035398982;0.04303475;0.022177819;0.018793962;0.031687466;0.039135781;0.019352988;0.017624269;0.025717208;0.034882747;0.016744167;0.015951403;0.026935996;0.035406983;0.016088254;0.015367518;2.61565;6.99932;-5.00065;-3.14232
S23;Image left;0.046741893;0.032947378;0.018980397;0.028506915;0.046263272;0.032947103;0.0189074;0.027371973;0.044017531;0.031174909;0.019035711;0.028673137;0.047262381;0.033613399;0.020911268;0.036042217;0.046730826;0.031157385;0.021131448;0.041403126;0.037772681;0.027821039;0.015868772;0.016489886;0.040952966;0.028550176;0.017988108;0.020829284;7.92974;0.759313;-5.40217;2.44949
S24;Image left;0.032199648;0.033809263;0.019589321;0.037606271;0.031303598;0.035715116;0.027222145;0.05464765;0.033813904;0.034977602;0.026989224;0.04912729;0.032444644;0.037218301;0.025691974;0.058280809;0.032317117;0.035601062;0.0216893;0.046992442;0.026945795;0.027558808;0.016021668;0.020042217;0.029535446;0.032202391;0.01766855;0.023327897;1.90959;2.38593;-4.71705;10.2357
