;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S7;Resting;0.021631958;0.028018275;0.03841667;0.022155952;0.017651658;0.029685408;0.040016309;0.023536836;0.018525637;0.029806465;0.044751222;0.024531252;0.021845666;0.035731782;0.046162057;0.023916554;0.019446456;0.033335832;0.057023813;0.028721709;0.049367231;0.038666333;0.034994656;0.019456925;0.038964194;0.033091573;0.037248068;0.021496857;1.98274;3.00129;-0.751738;-2.8561
S10;Resting;0.005549823;0.012721171;0.08927234;0.012760997;0.005553831;0.011426415;0.093071226;0.012232643;0.005603374;0.011231464;0.099069063;0.012548597;0.005547611;0.01336491;0.102118663;0.013942746;0.005719847;0.014565158;0.127551561;0.015864259;0.005551476;0.011289234;0.0919942;0.011101346;0.005733815;0.0128981;0.099646177;0.011914599;-10.4768;-9.63677;13.3362;-8.80422
S13;Resting;0.026891663;0.029126025;0.024340954;0.05017243;0.026602498;0.027196294;0.024619452;0.050435692;0.027297814;0.027050785;0.025723635;0.055336291;0.025655207;0.028693453;0.025280203;0.05647977;0.026172339;0.026965938;0.023392709;0.055121543;0.026571927;0.023732481;0.019988984;0.040444696;0.0260972;0.025795052;0.021377183;0.046765569;1.99934;-0.585879;-5.37182;12.6644
S14;Resting;0.014397188;0.016674321;0.068808211;0.016973634;0.01613691;0.016230966;0.076058145;0.0191452;0.017307829;0.019756632;0.093542342;0.036320974;0.014588955;0.017936798;0.072158824;0.016456529;0.014351976;0.02062506;0.079924461;0.017698967;0.013393075;0.015815868;0.07884264;0.019869762;0.013620614;0.016339868;0.085581483;0.017603747;-4.96019;-6.43155;8.21002;-4.64738
S15;Resting;0.004492372;0.010219933;0.095711089;0.015886045;0.00505393;0.011667085;0.118819854;0.01787766;0.004952979;0.011686202;0.119202792;0.016896916;0.004275102;0.010826508;0.090435342;0.015168592;0.004646623;0.012558586;0.097947492;0.015851167;0.004382019;0.010203681;0.095385284;0.013531659;0.003563339;0.009744745;0.077391355;0.012871544;-11.1601;-10.6112;13.3758;-7.41004
S16;Resting;0.018132716;0.022059064;0.07140498;0.022981415;0.018648165;0.021418712;0.071081366;0.025044447;0.017801854;0.022172886;0.061741799;0.022935389;0.016260783;0.020742377;0.070247886;0.021596033;0.015280317;0.020568273;0.067373182;0.022188975;0.013520736;0.016254191;0.075978183;0.01792901;0.012837233;0.016985389;0.08934799;0.019101747;-4.21547;-4.94424;6.60335;-3.85021
S18;Resting;0.018743627;0.03327062;0.035703177;0.032399878;0.015141944;0.03644078;0.038279791;0.036290258;0.01556389;0.041803872;0.048786004;0.040905677;0.022475719;0.036690279;0.03442728;0.034410716;0.017864798;0.033434789;0.040657127;0.037900037;0.0150235;0.03527331;0.040231548;0.032774819;0.017206082;0.031524219;0.036792684;0.033412146;-3.36578;4.74573;-1.53685;3.96321
S19;Resting;0.012560379;0.028016371;0.064792631;0.015759287;0.01405708;0.030999572;0.067428135;0.017304209;0.015462651;0.03362063;0.065747965;0.022877147;0.01164485;0.02687243;0.062844657;0.015098253;0.017990217;0.035225066;0.081904594;0.020289809;0.013075147;0.03435789;0.085457781;0.020660612;0.010291151;0.02755393;0.069090649;0.014982833;-5.71641;1.9248;6.27632;-5.88751
S20;Resting;0.014075598;0.014898226;0.096791014;0.018498075;0.014379626;0.011433213;0.096791832;0.019377205;0.005991989;0.007883702;0.107346843;0.020547934;0.004475124;0.006711701;0.09840878;0.018274785;0.004089815;0.00634337;0.110270059;0.01960604;0.005910556;0.006934678;0.108614484;0.017810646;0.003560909;0.00500293;0.096491001;0.014432585;-9.36457;-12.2006;13.9502;-5.74143
S21;Resting;0.021643268;0.036961362;0.028339;0.02929007;0.021345501;0.044838794;0.028931028;0.03222966;0.02134602;0.044451181;0.03531313;0.037532353;0.023075397;0.03537693;0.034141181;0.032273828;0.023787837;0.037548532;0.032360473;0.029732584;0.018125362;0.034255373;0.023136259;0.022693951;0.018928604;0.02965891;0.023950734;0.023594594;-1.13245;6.00934;-3.92597;0.565473
S22;Resting;0.014496297;0.016619548;0.039696008;0.054360523;0.014014685;0.016670157;0.041357188;0.054610569;0.013868098;0.016093969;0.039776818;0.053541748;0.01228927;0.016928062;0.043592666;0.053933418;0.012174709;0.018869477;0.040718752;0.053387679;0.013646959;0.015229665;0.03932469;0.052875776;0.012444041;0.015863728;0.046722608;0.054232568;-5.90318;-7.06849;-0.971856;14.6109
S24;Resting;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-9.09558;-12.485;15.8058;-11.8583
S1;Field right;0.022376308;0.031032505;0.039021003;0.038775172;0.021743787;0.029977201;0.039447592;0.038572755;0.019491135;0.029123589;0.034569851;0.036747106;0.024653135;0.033698033;0.03892535;0.040332777;0.021713392;0.030813585;0.034078781;0.03653631;0.018215541;0.023957861;0.032752503;0.031724912;0.019474581;0.025955529;0.034441938;0.033976922;-1.18467;0.828291;-2.22541;4.74673
S2;Field right;0.026653117;0.042067449;0.027297852;0.02491662;0.026552334;0.042151088;0.027352662;0.025038844;0.028143783;0.043108754;0.029367632;0.029688303;0.027226648;0.042085365;0.027558175;0.025411712;0.026378195;0.040661363;0.026957164;0.025031877;0.025458182;0.039531483;0.027149227;0.023641385;0.030605469;0.040217179;0.028320142;0.023441823;2.53811;8.49256;-4.35914;-1.78237
S3;Field right;0.040306283;0.034595898;0.017142249;0.028743342;0.043473885;0.035687071;0.018005693;0.030167425;0.042586779;0.035839115;0.018726926;0.0305829;0.042626428;0.034095877;0.017525846;0.029918457;0.040150102;0.034787629;0.019080871;0.032506275;0.04098837;0.0358503;0.017984447;0.030987614;0.037620107;0.032179257;0.017539942;0.031056733;10.7244;4.29027;-6.75672;1.29481
S5;Field right;0.012576732;0.015902386;0.059002995;0.035030986;0.013923771;0.017692175;0.069931897;0.039746483;0.015315949;0.019978115;0.08000508;0.041721196;0.012397944;0.016512361;0.056157638;0.034845893;0.01308181;0.015963572;0.059925064;0.037113746;0.01037976;0.014394418;0.065097099;0.033378835;0.011173472;0.014654923;0.052378438;0.031802609;-6.22528;-7.19791;4.43513;4.39106
S6;Field right;0.020522052;0.031865784;0.03718974;0.032949274;0.019867729;0.033917705;0.035026206;0.038703109;0.023991353;0.036275961;0.037247918;0.048411663;0.019626053;0.032030414;0.041823364;0.040722423;0.017407196;0.027298864;0.043119294;0.047219484;0.020725379;0.027974615;0.03317699;0.029120111;0.014806249;0.024256922;0.043253688;0.026006467;-2.18527;1.60246;-1.71857;5.01937
S7;Field right;0.035885037;0.049232085;0.019252515;0.020117587;0.036010105;0.049783847;0.021003164;0.022714299;0.037393553;0.051895969;0.022043181;0.024147466;0.037047488;0.05079084;0.018899698;0.018524687;0.037219424;0.051128228;0.019973713;0.01805063;0.031329633;0.044807683;0.0180398;0.017610757;0.033643017;0.046448801;0.017631355;0.015792599;7.45165;13.3491;-6.36434;-5.10368
S10;Field right;0.033048154;0.03723964;0.031240749;0.019316265;0.032533003;0.036823922;0.028324743;0.019357395;0.032429366;0.037040953;0.026144864;0.020125349;0.033260196;0.037796193;0.032060363;0.019614888;0.034585818;0.038813438;0.033047677;0.021362901;0.042897585;0.038729732;0.028046313;0.018590488;0.032784017;0.035792299;0.033278541;0.017946367;6.69444;6.02952;-3.73933;-5.06723
S13;Field right;0.029694209;0.036593243;0.020646586;0.041266679;0.031898952;0.038059578;0.021045913;0.041507426;0.032568587;0.038538691;0.02200718;0.0431134;0.028442442;0.036141415;0.021256507;0.041795518;0.02694085;0.03573945;0.019991627;0.041129817;0.024176442;0.030832604;0.017016387;0.035843552;0.029986585;0.03590773;0.019042357;0.037942834;3.63376;5.07588;-6.21576;6.82922
S14;Field right;0.026785835;0.026409954;0.042617296;0.023179531;0.026884277;0.026825492;0.041919488;0.025550637;0.032305366;0.031032556;0.044092636;0.048949742;0.02625307;0.028393077;0.041981248;0.025376241;0.027868609;0.027034541;0.039440353;0.026971997;0.026230748;0.026467435;0.047226393;0.025439769;0.024346506;0.024772916;0.050277434;0.023651329;2.45483;-0.387719;-0.376479;-0.234065
S15;Field right;0.012470368;0.025761885;0.062387049;0.025280761;0.013845599;0.027782482;0.065398724;0.025949792;0.013998277;0.027681092;0.060509493;0.024067194;0.012149867;0.025039938;0.061912184;0.024791096;0.012540212;0.025913574;0.065758869;0.025510425;0.011219412;0.023521484;0.059700393;0.023156569;0.01108002;0.022315645;0.060341357;0.02319601;-6.37047;-1.55933;4.16359;-2.1484
S16;Field right;0.043552942;0.042930336;0.018890922;0.020809916;0.042658389;0.044483059;0.020535906;0.024306592;0.0435036;0.042932167;0.020676105;0.024301756;0.044050196;0.042045429;0.01793583;0.019423027;0.042722212;0.039428901;0.017661642;0.022221847;0.034960274;0.036803455;0.017410886;0.016249415;0.035670561;0.036538593;0.016079491;0.015607063;10.7507;8.0398;-6.61754;-4.63557
S18;Field right;0.027260657;0.035033359;0.034065753;0.027846812;0.026897583;0.034892271;0.034811677;0.028913709;0.027360973;0.036627345;0.037023401;0.031693177;0.028907152;0.034187695;0.032133405;0.028032134;0.029312844;0.034731516;0.035166694;0.029574026;0.025759985;0.032008589;0.03992863;0.029079381;0.024462803;0.033738906;0.034731987;0.028373381;2.40712;4.13696;-2.45386;0.400248
S19;Field right;0.030652311;0.029587428;0.019504036;0.044606087;0.002280622;0.002197356;0.001432126;0.003212148;0.032855661;0.031388767;0.020399111;0.046068201;0.009172089;0.008822048;0.00575462;0.013024697;0.027163693;0.026113782;0.01706659;0.038813716;0.035835811;0.034346879;0.022433976;0.05086933;0.017508449;0.016723055;0.010819942;0.024361465;-0.659626;-3.95994;-7.71852;1.98191
S20;Field right;0.046959002;0.028715039;0.034665012;0.022078443;0.048222379;0.029219256;0.034065698;0.022015144;0.048459141;0.029346341;0.029380629;0.024800902;0.04605644;0.029130069;0.029458938;0.024807421;0.042698091;0.027966982;0.022440186;0.022755579;0.045465059;0.024508803;0.039215447;0.017021455;0.034950292;0.021316634;0.036780032;0.016132988;12.8104;-0.479247;-3.16995;-4.05407
S21;Field right;0.036663548;0.039924124;0.02408046;0.021853378;0.034665857;0.039938892;0.024965243;0.023763468;0.033423595;0.039305306;0.026163597;0.025003685;0.034870829;0.037753206;0.025571405;0.021664433;0.032716091;0.03645513;0.022133973;0.020115361;0.027230757;0.03429119;0.02046729;0.018468454;0.027882823;0.033444746;0.02066824;0.018311011;5.64603;5.89546;-5.38475;-4.08677
S22;Field right;0.027738273;0.025649031;0.022403151;0.050660066;0.028161325;0.025314663;0.021218621;0.051006245;0.027284099;0.025059094;0.018417699;0.050401317;0.026648786;0.025283401;0.023861162;0.049341477;0.025488685;0.024821573;0.021310821;0.046726332;0.026547472;0.023662691;0.023339971;0.049960534;0.024791222;0.023840908;0.03090552;0.049308129;2.10359;-1.92624;-5.53865;12.1868
S24;Field right;0.020403169;0.026739651;0.055998266;0.015782779;0.0214692;0.027712746;0.050760073;0.016943615;0.021039866;0.028539148;0.050716678;0.019697021;0.02037688;0.028716026;0.063494641;0.016771092;0.020944922;0.031897489;0.061884018;0.018877234;0.018981289;0.024975757;0.064763891;0.017013903;0.019776235;0.028723681;0.105838964;0.020515203;-1.60003;0.205546;4.47711;-5.93585
