;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S5;Resting;0.007526;0.010376674;0.065798095;0.045331007;0.006639572;0.011796371;0.078313407;0.05765797;0.008426817;0.011467909;0.082190801;0.06332936;0.007789546;0.009209836;0.061603544;0.039508737;0.007705987;0.009083688;0.063395546;0.042042404;0.006874643;0.010138759;0.060543915;0.040706309;0.007488846;0.00995662;0.059001727;0.033627159;-8.43033;-10.2893;5.85713;10.4939
S6;Resting;0.008546755;0.014735703;0.070658927;0.022947303;0.008341649;0.01488573;0.076191851;0.026279047;0.008179694;0.015166092;0.085882618;0.037296272;0.007656328;0.014504116;0.092735693;0.026191696;0.007088038;0.01304691;0.128765196;0.033214702;0.007936909;0.013910443;0.067897938;0.018487639;0.006340676;0.012510271;0.073520257;0.01525102;-8.33531;-8.43902;9.80347;-1.79046
S7;Resting;0.021631958;0.028018275;0.03841667;0.022155952;0.017651658;0.029685408;0.040016309;0.023536836;0.018525637;0.029806465;0.044751222;0.024531252;0.021845666;0.035731782;0.046162057;0.023916554;0.019446456;0.033335832;0.057023813;0.028721709;0.049367231;0.038666333;0.034994656;0.019456925;0.038964194;0.033091573;0.037248068;0.021496857;0.806991;0.460024;-0.0424977;-2.91035
S10;Resting;0.005549823;0.012721171;0.08927234;0.012760997;0.005553831;0.011426415;0.093071226;0.012232643;0.005603374;0.011231464;0.099069063;0.012548597;0.005547611;0.01336491;0.102118663;0.013942746;0.005719847;0.014565158;0.127551561;0.015864259;0.005551476;0.011289234;0.0919942;0.011101346;0.005733815;0.0128981;0.099646177;0.011914599;-9.43772;-9.1601;13.4805;-9.21075
S13;Resting;0.026891663;0.029126025;0.024340954;0.05017243;0.026602498;0.027196294;0.024619452;0.050435692;0.027297814;0.027050785;0.025723635;0.055336291;0.025655207;0.028693453;0.025280203;0.05647977;0.026172339;0.026965938;0.023392709;0.055121543;0.026571927;0.023732481;0.019988984;0.040444696;0.0260972;0.025795052;0.021377183;0.046765569;1.66348;-2.09484;-4.47144;13.5493
S14;Resting;0.014397188;0.016674321;0.068808211;0.016973634;0.01613691;0.016230966;0.076058145;0.0191452;0.017307829;0.019756632;0.093542342;0.036320974;0.014588955;0.017936798;0.072158824;0.016456529;0.014351976;0.02062506;0.079924461;0.017698967;0.013393075;0.015815868;0.07884264;0.019869762;0.013620614;0.016339868;0.085581483;0.017603747;-4.51185;-6.66408;8.54092;-4.84742
S15;Resting;0.004492372;0.010219933;0.095711089;0.015886045;0.00505393;0.011667085;0.118819854;0.01787766;0.004952979;0.011686202;0.119202792;0.016896916;0.004275102;0.010826508;0.090435342;0.015168592;0.004646623;0.012558586;0.097947492;0.015851167;0.004382019;0.010203681;0.095385284;0.013531659;0.003563339;0.009744745;0.077391355;0.012871544;-10.0536;-9.93147;13.4597;-7.70765
S16;Resting;0.018132716;0.022059064;0.07140498;0.022981415;0.018648165;0.021418712;0.071081366;0.025044447;0.017801854;0.022172886;0.061741799;0.022935389;0.016260783;0.020742377;0.070247886;0.021596033;0.015280317;0.020568273;0.067373182;0.022188975;0.013520736;0.016254191;0.075978183;0.01792901;0.012837233;0.016985389;0.08934799;0.019101747;-3.75704;-5.47051;7.05423;-3.92825
S18;Resting;0.018743627;0.03327062;0.035703177;0.032399878;0.015141944;0.03644078;0.038279791;0.036290258;0.01556389;0.041803872;0.048786004;0.040905677;0.022475719;0.036690279;0.03442728;0.034410716;0.017864798;0.033434789;0.040657127;0.037900037;0.0150235;0.03527331;0.040231548;0.032774819;0.017206082;0.031524219;0.036792684;0.033412146;-2.93439;1.95389;-0.81338;4.32489
S19;Resting;0.012560379;0.028016371;0.064792631;0.015759287;0.01405708;0.030999572;0.067428135;0.017304209;0.015462651;0.03362063;0.065747965;0.022877147;0.01164485;0.02687243;0.062844657;0.015098253;0.017990217;0.035225066;0.081904594;0.020289809;0.013075147;0.03435789;0.085457781;0.020660612;0.010291151;0.02755393;0.069090649;0.014982833;-5.23929;-0.331527;6.68775;-6.11869
S20;Resting;0.014075598;0.014898226;0.096791014;0.018498075;0.014379626;0.011433213;0.096791832;0.019377205;0.005991989;0.007883702;0.107346843;0.020547934;0.004475124;0.006711701;0.09840878;0.018274785;0.004089815;0.00634337;0.110270059;0.01960604;0.005910556;0.006934678;0.108614484;0.017810646;0.003560909;0.00500293;0.096491001;0.014432585;-8.26114;-11.1892;14.04;-5.93968
S21;Resting;0.021643268;0.036961362;0.028339;0.02929007;0.021345501;0.044838794;0.028931028;0.03222966;0.02134602;0.044451181;0.03531313;0.037532353;0.023075397;0.03537693;0.034141181;0.032273828;0.023787837;0.037548532;0.032360473;0.029732584;0.018125362;0.034255373;0.023136259;0.022693951;0.018928604;0.02965891;0.023950734;0.023594594;-0.968915;3.01332;-3.09152;0.738098
S22;Resting;0.014496297;0.016619548;0.039696008;0.054360523;0.014014685;0.016670157;0.041357188;0.054610569;0.013868098;0.016093969;0.039776818;0.053541748;0.01228927;0.016928062;0.043592666;0.053933418;0.012174709;0.018869477;0.040718752;0.053387679;0.013646959;0.015229665;0.03932469;0.052875776;0.012444041;0.015863728;0.046722608;0.054232568;-5.3828;-7.16484;-0.236012;15.658
S24;Resting;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-8.22923;-11.3894;15.9538;-12.4603
S2;Contrast right;0.018985162;0.055733279;0.029266205;0.025028139;0.019065232;0.05564813;0.029242217;0.025250825;0.019334598;0.054870052;0.028311673;0.035205369;0.018365271;0.052383883;0.029487507;0.022149188;0.017816231;0.051395941;0.029032137;0.024227644;0.016972092;0.05065055;0.028397978;0.021249547;0.016342958;0.045318605;0.0270666;0.01665897;-2.72904;10.1462;-3.24877;-2.5483
S3;Contrast right;0.031984717;0.044667136;0.016536264;0.030125575;0.032744287;0.04322639;0.015904926;0.031691484;0.0317915;0.043009553;0.017279636;0.033201314;0.032054093;0.046327018;0.016574393;0.030333805;0.028532867;0.04776205;0.018085807;0.028107325;0.032936582;0.04576745;0.016256213;0.0306675;0.03003344;0.040508698;0.016599987;0.030132073;4.2578;6.31337;-6.0963;1.50944
S5;Contrast right;0.010321578;0.01483825;0.065332029;0.028619846;0.010437774;0.014267632;0.087318498;0.030462852;0.013185624;0.016048514;0.10861423;0.029813813;0.013474895;0.018003884;0.052969555;0.030870797;0.009236216;0.01485163;0.053689185;0.032221804;0.01828756;0.015824321;0.085476063;0.025185892;0.009277469;0.015543878;0.046146966;0.026797608;-6.42446;-7.6876;6.89897;0.594027
S6;Contrast right;0.026888332;0.050982598;0.024542448;0.03571473;0.022981722;0.046597365;0.023254366;0.037465095;0.023006699;0.05453125;0.029283011;0.044277933;0.026880803;0.04215725;0.02484359;0.033679846;0.022392115;0.036364523;0.023186;0.03622043;0.021741992;0.033955721;0.019313979;0.030819028;0.016064166;0.031174353;0.020768912;0.025392831;-0.186414;5.354;-4.46307;3.85788
S7;Contrast right;0.044919343;0.04672647;0.013114235;0.021424515;0.041508568;0.049340657;0.014598057;0.024298291;0.041116023;0.047247561;0.015954393;0.025674641;0.046004688;0.047699492;0.013521468;0.021350189;0.04815185;0.050141035;0.015515034;0.021293062;0.036672176;0.043724014;0.013986381;0.018598823;0.040060478;0.041185727;0.01281854;0.017504396;10.697;7.43656;-6.698;-4.12235
S10;Contrast right;0.031057654;0.026865685;0.024086109;0.0236401;0.02245786;0.025912705;0.020312189;0.021670719;0.021734541;0.025230811;0.019723508;0.021330199;0.024481611;0.027769402;0.022180391;0.024720613;0.025188976;0.029193916;0.021318348;0.026636459;0.132941806;0.104879856;0.049603795;0.026517143;0.021367005;0.025623507;0.020322058;0.020404514;3.85202;1.24479;-3.96506;-2.6734
S13;Contrast right;0.031996309;0.050206337;0.01709601;0.032391081;0.030454105;0.048653603;0.017358727;0.03222652;0.029723409;0.053541183;0.015647732;0.032438721;0.028672205;0.052385427;0.018746587;0.03291113;0.029467083;0.050692448;0.016643416;0.034365238;0.024435071;0.035659784;0.015508097;0.028039222;0.029704375;0.045325928;0.018227942;0.031161538;3.43128;8.43961;-6.01658;2.30588
S14;Contrast right;0.028472853;0.04538293;0.026309533;0.025041641;0.028383099;0.045414533;0.027310224;0.029903267;0.037089943;0.046313417;0.028189071;0.046729708;0.026000719;0.042959511;0.025853339;0.025777082;0.029327479;0.042543421;0.025236968;0.025730733;0.027195837;0.042314985;0.027670242;0.024751894;0.023526844;0.037393264;0.024838826;0.022603655;2.61321;5.70539;-3.77223;-0.0294139
S15;Contrast right;0.013712923;0.031127621;0.03631476;0.036189236;0.015551595;0.035928785;0.037734489;0.040143021;0.014631984;0.037066013;0.039650425;0.050620908;0.013487088;0.032316467;0.038483821;0.035194146;0.012571172;0.036902853;0.04874869;0.039192984;0.012019976;0.02726984;0.046978697;0.033367837;0.012011944;0.027654327;0.047450389;0.032003092;-5.21764;0.695143;-0.161393;5.79055
S16;Contrast right;0.039745967;0.04175522;0.016714616;0.022027038;0.044917156;0.041778792;0.019088834;0.025738532;0.03967864;0.0392686;0.01737891;0.021693477;0.042752152;0.041291227;0.01777611;0.021790881;0.049591094;0.037775347;0.015691497;0.022988769;0.0325559;0.032028014;0.01414289;0.015489878;0.040940314;0.035974753;0.014441937;0.016458602;10.2492;3.63742;-6.13915;-4.43147
S18;Contrast right;0.023690357;0.047534841;0.02096283;0.032479437;0.022534992;0.048749423;0.0227213;0.033975663;0.024013934;0.050770225;0.024785001;0.035140059;0.024448795;0.046184239;0.020122281;0.030279748;0.02221798;0.045055506;0.022747744;0.029082092;0.019357366;0.042557304;0.024108909;0.034516769;0.018603186;0.038926307;0.021963929;0.029428273;-0.527219;6.96959;-4.74565;2.44048
S19;Contrast right;0.02468963;0.04932535;0.034834825;0.022877211;0.024778594;0.052654351;0.036623239;0.024522187;0.021414616;0.042968828;0.033598032;0.029394546;0.023752936;0.047090233;0.034088114;0.021275627;0.021951762;0.046242748;0.035867671;0.023681668;0.021224454;0.044984086;0.040740758;0.028179595;0.018503818;0.036487667;0.033830597;0.021227407;-0.420176;6.88697;-1.59937;-2.26566
S20;Contrast right;0.041095046;0.044145962;0.016416198;0.023895981;0.041871327;0.041194025;0.015687439;0.023472897;0.097544222;0.041436372;0.018205479;0.026647285;0.042859566;0.041903824;0.016068329;0.024641492;0.04448163;0.042902762;0.015326431;0.032665596;0.030382593;0.034230465;0.013822221;0.018528823;0.028640185;0.030484625;0.013094877;0.016638388;11.8018;3.98901;-6.36663;-2.73782
S21;Contrast right;0.035368751;0.060450319;0.020398967;0.024855154;0.027873742;0.054854184;0.020383555;0.023279326;0.027987868;0.051432552;0.018773262;0.023914362;0.033955068;0.059665215;0.020669097;0.024614471;0.025651265;0.049808839;0.018164496;0.021449686;0.024705798;0.045528023;0.014634237;0.018362246;0.021575458;0.047479326;0.016506336;0.019333625;2.80983;10.5399;-5.64691;-3.56077
S22;Contrast right;0.037801853;0.03135771;0.012590407;0.044946644;0.037666294;0.032148224;0.013379592;0.045326663;0.037089808;0.034886414;0.01342788;0.046208227;0.035635239;0.032944909;0.012387072;0.044895158;0.036516794;0.030444502;0.010923729;0.043198499;0.033586189;0.028593396;0.012328572;0.046649852;0.032042716;0.027445962;0.01167339;0.044586073;6.7371;-0.107872;-7.10713;10.3549
S24;Contrast right;0.03316027;0.054898928;0.01816306;0.019314487;0.035017659;0.053718644;0.019053873;0.021466109;0.037381455;0.05618913;0.019909066;0.022766421;0.031741905;0.053779198;0.020481612;0.019771423;0.032630944;0.052285693;0.023117543;0.020254001;0.027274269;0.046934441;0.017315927;0.01981189;0.030509307;0.051341017;0.024330689;0.022105786;5.09028;10.5425;-5.28922;-4.46316
